file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\test\java\org\apache\log4j\spi\ThrowableInformationTest.java,org.apache.log4j.spi.ThrowableInformationTest$NastyThrowable,innerclass,0,0,0,0,2,2,0,1,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,9,0,0,0,0,0,2,1,1,0,1,0,0,0,0,27,26,0
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\main\java\org\apache\log4j\config\Log4j1Configuration.java,org.apache.log4j.config.Log4j1Configuration,class,7,15,8,7,4,2,2,9,6,0.96428573,0.0,0.0,4,0,4,0,0,0,4,0,0,0,7,6,6,0,1,0,7,0,0,27,2,0,0,0,0,6,0,7,0,7,0,0,0,0,57,1,1
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\test\java\org\apache\log4j\LayoutTest.java,org.apache.log4j.LayoutTest$MockLayout,innerclass,2,2,0,2,3,2,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,12,26,0
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\test\java\org\apache\log4j\BasicConfiguratorTest.java,org.apache.log4j.BasicConfiguratorTest,class,4,4,0,4,5,1,0,4,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\test\java\org\apache\log4j\LevelTest.java,org.apache.log4j.LevelTest$CustomLevel,innerclass,1,1,0,1,1,3,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,27,10,0
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\main\java\org\apache\log4j\spi\LoggingEvent.java,org.apache.log4j.spi.LoggingEvent,class,6,69,63,6,24,1,1,2,256,0.7916667,0.02173913,0.02173913,24,1,24,0,0,0,24,0,0,0,1,0,1,0,0,0,1,0,3,73,18,0,0,0,0,0,1,4,0,1,0,0,0,0,152,1,0
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\main\java\org\apache\log4j\RenderedMessage.java,org.apache.log4j.RenderedMessage,class,3,4,1,3,6,1,0,2,8,0.6666667,0.1,0.1,5,0,5,0,0,0,5,0,0,0,3,0,0,3,0,0,2,0,0,24,4,0,1,0,0,0,0,4,0,3,1,0,0,0,16,1,0
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\main\java\org\apache\log4j\varia\ReloadingPropertyConfigurator.java,org.apache.log4j.varia.ReloadingPropertyConfigurator,class,3,3,0,3,3,1,0,0,3,1.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,14,1,0
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\main\java\org\apache\log4j\bridge\LayoutWrapper.java,org.apache.log4j.bridge.LayoutWrapper,class,6,11,5,6,8,2,0,5,0,0.16666667,0.0,0.0,6,1,6,0,0,0,6,0,0,0,1,0,0,1,0,0,1,0,1,27,7,0,1,0,2,1,0,1,0,1,1,0,0,0,37,1,0
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\main\java\org\apache\log4j\spi\ThrowableInformation.java,org.apache.log4j.spi.ThrowableInformation,class,1,7,6,1,12,1,0,5,0,0.64,0.53333336,0.6666667,5,0,5,0,0,0,6,0,0,1,5,2,0,4,0,1,2,0,1,44,3,0,4,2,0,3,1,10,0,8,3,0,0,0,50,1,0
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\test\java\org\apache\log4j\config\SyslogAppenderConfigurationTest.java,org.apache.log4j.config.SyslogAppenderConfigurationTest,class,13,14,1,13,11,1,0,23,49,0.72727275,0.035714287,0.035714287,11,2,0,3,0,8,8,0,0,0,1,1,0,1,0,0,0,0,5,50,0,0,0,0,0,14,1,8,2,8,0,0,0,1,51,0,0
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\main\java\org\apache\log4j\builders\filter\LevelRangeFilterBuilder.java,org.apache.log4j.builders.filter.LevelRangeFilterBuilder,class,13,16,3,13,12,2,0,18,8,0.6,0.16666667,0.16666667,5,0,4,1,0,0,4,0,0,0,3,3,0,3,0,0,3,0,4,50,3,0,2,0,0,6,0,14,0,13,3,0,0,1,65,1,0
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\test\java\org\apache\log4j\CategoryTest.java,org.apache.log4j.CategoryTest$MockCategory,innerclass,4,4,0,4,2,3,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,22,10,0
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\main\java\org\apache\log4j\Hierarchy.java,org.apache.log4j.Hierarchy$PrivateLogManager,innerclass,5,5,0,5,2,2,0,3,0,0.0,1.0,1.0,2,2,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,2,9,2,0,0,0,0,0,0,1,0,1,0,0,0,0,11,10,0
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\main\java\org\apache\log4j\PatternLayout.java,org.apache.log4j.PatternLayout,class,5,7,2,5,11,2,0,6,10,0.78571427,0.32142857,0.53571427,8,0,7,0,1,0,8,0,0,0,7,2,2,3,2,0,4,0,0,45,4,1,2,0,1,2,3,12,0,8,1,0,0,0,106,1,0
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\main\java\org\apache\log4j\spi\LoggerRepository.java,org.apache.log4j.spi.LoggerRepository,interface,6,20,14,6,15,1,0,0,105,0.0,0.0,0.0,15,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,2,0,0,0,0,0,0,0,0,105,1,0
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\test\java\org\apache\log4j\spi\LocationInfoTest.java,org.apache.log4j.spi.LocationInfoTest$NameSubstringCaller,innerclass,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\main\java\org\apache\log4j\pattern\NameAbbreviator.java,org.apache.log4j.pattern.NameAbbreviator$NOPAbbreviator,innerclass,1,1,0,1,2,2,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0
